Year,Mount,Day,Hour,Total amount of precipitation,Vapor_Pressure,Relative_Humudity,Amount of cloudiness,Actual_Pressure,Temperature
2019,10,19,7,0,18,99,0,1012.3,16.8
2019,10,19,8,0,20.4,99,2,1012.3,18.1
2019,10,19,9,0,19.6,90,2,1012.2,19.4
2019,10,19,10,0,19.6,87,1,1011.9,19.5
2019,10,19,11,0,19.3,88,1,1011.6,19.4
2019,10,19,12,0,18.6,90,1,1011.6,18.6
2019,10,19,13,0,18.6,91,1,1011.9,18.4
2019,10,19,14,0,18.8,91,2,1012,18.4
2019,10,19,15,0,18.6,91,4,1012.1,18.2
2019,10,19,16,0,17.6,90,1,1012.5,17.5
2019,10,19,17,0,17.8,91,1,1012.7,17.1
2019,10,19,18,0,18,93,0,1012.7,16.9
2019,10,19,19,0,17.1,94,0,1013.1,16.8
2019,10,19,20,0,17.1,94,0,1013.1,16.4
2019,10,19,21,0,17.5,96,0,1013.1,16.2
2019,10,19,22,0,17.5,96,0,1013.1,16
2019,10,19,23,0,17.5,96,0,1012.5,16
2019,10,20,0,0,17.5,96,2,1013.3,16.1
2019,10,20,1,0,16.4,96,2,1013.3,15.7
2019,10,20,2,0,16.4,96,2,1013.5,15.5
2019,10,20,3,0,16.5,97,2,1013.7,15.4
2019,10,20,4,0,16.5,97,2,1013.8,15.1
2019,10,20,5,0,16.5,97,2,1014.1,15.1
2019,10,20,6,0,17.5,96,2,1014.5,16.6
2019,10,20,7,0,17.8,86,4,1014.6,18
2019,10,20,8,0,16.7,83,3,1014.8,19.2
2019,10,20,9,0,17.5,76,3,1014.7,20.2
2019,10,20,10,0,17.5,74,2,1014.5,19.9
2019,10,20,11,0,16.5,75,1,1014.2,19.6
2019,10,20,12,0,16.3,78,0,1014.1,18.3
2019,10,20,13,0,15.7,81,0,1014.3,17.7
2019,10,20,14,0,16.1,84,0,1014.2,17.6
2019,10,20,15,0,16.7,85,1,1014.2,17.2
2019,10,20,16,0,15.6,86,3,1014.6,16.8
2019,10,20,17,0,15.6,85,1,1014.7,16.4
2019,10,20,18,0,15.8,88,1,1014.7,16.4
2019,10,20,19,0,16.2,89,1,1014.8,16.4
2019,10,20,20,0,16.7,92,1,1014.9,16.3
2019,10,20,21,0,17.1,94,1,1014.7,16.3
2019,10,20,22,0,17.3,95,1,1014.8,16
2019,10,20,23,0,17.5,96,1,1014.4,16.1
2019,10,21,0,0,17.6,97,7,1014.5,16.2
2019,10,21,1,0,17.6,97,7,1014.5,16.5
2019,10,21,2,0,18.8,97,7,1014.7,17
2019,10,21,3,0,18.6,96,7,1015,17.4
2019,10,21,4,0,18.4,95,7,1015.1,17.6
2019,10,21,5,0,19.2,93,7,1015.4,18
2019,10,21,6,0,18.4,90,7,1015.8,18.8
2019,10,21,7,0,18.2,83,7,1016,21.1
2019,10,21,8,0,18.7,81,7,1015.8,20.1
2019,10,21,9,0,19.2,83,4,1015.8,20.3
2019,10,21,10,0,18.9,81,4,1015.7,20.2
2019,10,21,11,0,18,83,4,1015.2,19.6
2019,10,21,12,0,17.1,83,3,1015.1,18.7
2019,10,21,13,0,17.5,85,3,1015,18.3
2019,10,21,14,0,17.8,86,4,1015,18.2
2019,10,21,15,0,16.7,86,6,1014.9,17.9
2019,10,21,16,0,16.7,86,6,1015,17.3
2019,10,21,17,0,17.1,87,5,1015.1,17
2019,10,21,18,0,15.8,87,2,1014.9,16.7
2019,10,21,19,0,15.8,87,2,1015,16.8
2019,10,21,20,0,16.4,90,2,1014.8,16.8
2019,10,21,21,0,16.5,85,2,1014.7,17.5
2019,10,21,22,0,16.1,83,2,1014.5,17.6
2019,10,21,23,0,15.9,82,2,1014.5,17.5
2019,10,22,0,0,15.3,79,1,1014.3,17.4
2019,10,22,1,0,15.1,78,1,1014.3,17.2
2019,10,22,2,0,14.9,77,1,1014.3,17.6
2019,10,22,3,0,14.9,77,1,1014.4,17.5
2019,10,22,4,0,14.5,75,1,1014.4,17.5
2019,10,22,5,0,15.1,78,1,1014.7,17.5
2019,10,22,6,0,16.1,78,1,1015.1,18.9
2019,10,22,7,0,17.1,78,5,1015.1,20.1
2019,10,22,8,0,17.8,81,6,1015.1,19.5
2019,10,22,9,0,17.8,81,7,1015.3,19.3
2019,10,22,10,0,17.8,85,7,1015,18.7
2019,10,22,11,0,18,87,7,1014.9,18.4
2019,10,22,12,0,17.5,85,7,1014.7,18.2
2019,10,22,13,0,17.8,86,7,1014.7,18.4
2019,10,22,14,0,17.5,85,7,1014.9,18
2019,10,22,15,0,16.5,85,7,1015.1,17.8
2019,10,22,16,0,16.3,84,6,1015.4,17.5
2019,10,22,17,0,16.1,83,7,1015.6,17.3
2019,10,22,18,0,15.5,83,6,1015.7,17.4
2019,10,22,19,0,15.9,82,6,1015.6,17.5
2019,10,22,20,0,15.3,79,6,1015.6,17.2
2019,10,22,21,0,15.1,83,6,1015.2,16.8
2019,10,22,22,0,15.5,85,6,1015.1,16.1
2019,10,22,23,0,14.7,86,6,1014.9,15.6
2019,10,23,0,0,15.6,86,3,1015,16.5
2019,10,23,1,0,15.3,84,3,1014.7,16.6
2019,10,23,2,0,15.8,87,3,1014.7,16.5
2019,10,23,3,0,15.6,86,3,1014.9,16.4
2019,10,23,4,0,15.8,87,3,1014.9,16.3
2019,10,23,5,0,16.5,85,3,1015.3,16.9
2019,10,23,6,0,16.7,83,3,1015.6,18
2019,10,23,7,0,16.9,77,3,1015.5,18.8
2019,10,23,8,0,16.3,79,3,1015.3,18.8
2019,10,23,9,0,16.9,77,3,1015.2,19.3
2019,10,23,10,0,16.7,76,2,1014.5,19.3
2019,10,23,11,0,16.9,76,2,1013.8,18.9
2019,10,23,12,0,16.7,80,3,1013.6,18
2019,10,23,13,0,16.7,80,4,1013.5,18
2019,10,23,14,0,15.9,81,3,1013.4,17.7
2019,10,23,15,0,16.1,83,3,1013.4,17.2
2019,10,23,16,0,16.5,84,4,1013.9,17.4
2019,10,23,17,0,15.9,81,2,1014,17.2
2019,10,23,18,0,16.5,84,2,1013.7,17.1
2019,10,23,19,0,16.3,84,2,1013.8,17.2
2019,10,23,20,0,14.9,82,2,1013.6,16.6
2019,10,23,21,0,14.8,87,2,1013.4,15.9
2019,10,23,22,0,14.8,87,2,1013.4,15.7
2019,10,23,23,0,15,88,2,1013.8,15.6
2019,10,24,0,0,15,88,7,1013.1,15.6
2019,10,24,1,0,15,88,7,1012.9,15.9
2019,10,24,2,0,15.8,87,7,1012.8,16
2019,10,24,3,0,15.7,81,7,1012.8,17
2019,10,24,4,0,15.5,80,7,1012.7,17.3
2019,10,24,5,0,15.3,79,7,1013,17.6
2019,10,24,6,0,15.7,75,7,1013.2,18.4
2019,10,24,7,0,15.2,70,6,1013.3,19.7
2019,10,24,8,0,15.6,71,4,1012.9,19.4
2019,10,24,9,0,16.5,74,3,1012.8,19.7
2019,10,24,10,0,17.1,78,5,1012.2,19.1
2019,10,24,11,0,17.4,78,5,1011.8,19
2019,10,24,12,0,16.7,80,4,1011.6,18.4
2019,10,24,13,0,16.9,83,3,1011.4,18
2019,10,24,14,0,16.9,81,6,1011.2,18
2019,10,24,15,0,15.9,81,3,1011.2,17.7
2019,10,24,16,0,15.7,81,4,1011.5,17.5
2019,10,24,17,0,16.1,82,4,1011.5,17.4
2019,10,24,18,0,15.9,82,2,1011.6,17.2
2019,10,24,19,0,16.3,84,2,1011.7,17.1
2019,10,24,20,0,16.1,83,2,1011.4,17.3
2019,10,24,21,0,16.3,84,2,1011.1,17.3
2019,10,24,22,0,15.9,82,2,1010.8,17.3
2019,10,24,23,0,16.5,85,2,1011.4,17
2019,10,25,0,0,15.6,86,4,1010.6,16.4
2019,10,25,1,0,15.2,89,4,1010.5,15.5
2019,10,25,2,0,15.5,91,4,1010.5,15.7
2019,10,25,3,0,15.7,92,4,1010.6,15.7
2019,10,25,4,0,16.4,90,4,1010.8,16.5
2019,10,25,5,0,16.9,87,4,1011.3,17.1
2019,10,25,6,0,16.9,82,4,1011.6,18
2019,10,25,7,0,16.3,78,3,1011.6,18.9
2019,10,25,8,0,16.3,78,5,1011.7,19.2
2019,10,25,9,0,17.1,79,4,1011.6,19.4
2019,10,25,10,0,16.7,76,4,1011.3,19.6
2019,10,25,11,0,16.7,77,4,1011,19.3
2019,10,25,12,0,16.1,78,5,1010.9,18.7
2019,10,25,13,0,16.5,81,6,1010.9,18.4
2019,10,25,14,0,17.3,84,6,1011.1,18.2
2019,10,25,15,0,16.5,85,6,1011.5,17.8
2019,10,25,16,0,16.9,87,5,1012,17.6
2019,10,25,17,0,16.9,87,6,1012.5,17.6
2019,10,25,18,0,15.7,82,1,1012.5,17.1
2019,10,25,19,0,15.9,82,1,1012.9,17.2
2019,10,25,20,0,16.5,85,1,1013.2,17.1
2019,10,25,21,0,16.3,84,1,1013.3,17.1
2019,10,25,22,0,16.3,84,1,1013.4,17.1
2019,10,25,23,0,15.1,83,1,1012.6,16.8
2019,10,26,0,0,15.1,83,7,1013.4,16.9
2019,10,26,1,0,15.7,81,7,1013.4,17
2019,10,26,2,0,15.3,79,7,1013.6,16.9
2019,10,26,3,0,14.7,81,7,1013.9,16.8
2019,10,26,4,0,14.4,79,7,1014.2,16.8
2019,10,26,5,0,13.8,76,7,1014.6,16.9
2019,10,26,6,0,15.1,75,7,1014.9,17.1
2019,10,26,7,0,15.5,79,7,1015.3,17.4
2019,10,26,8,0,15.5,76,7,1015.7,18.3
2019,10,26,9,0,14.9,71,7,1015.7,18.9
2019,10,26,10,0,14.5,69,7,1015.3,19.2
2019,10,26,11,0,14.9,73,6,1014.8,18.8
2019,10,26,12,0,15.3,73,6,1014.7,18.8
2019,10,26,13,0,15.9,77,5,1014.4,18
2019,10,26,14,0,15.3,78,7,1014.5,17.6
2019,10,26,15,0,15.5,80,6,1014.6,17.3
2019,10,26,16,0,15.9,83,6,1014.9,17.2
2019,10,26,17,0,15.9,82,6,1015.2,17
2019,10,26,18,0,15.9,82,6,1015.2,17.1
2019,10,26,19,0,15.1,83,6,1015.1,16.8
2019,10,26,20,0,15.1,83,6,1014.9,16.8
2019,10,26,21,0,15.1,83,6,1014.6,16.5
2019,10,26,22,0,15.5,85,6,1014.6,16.4
2019,10,26,23,0,15.5,85,6,1014.3,16.4
2019,10,27,0,0,15.3,84,6,1014.2,16.6
2019,10,27,1,0,14.9,82,6,1013.8,16.7
2019,10,27,2,0,15.1,83,6,1013.4,16.7
2019,10,27,3,0,15.5,85,6,1013.3,16.3
2019,10,27,4,0,15.6,86,6,1013.2,16.3
2019,10,27,5,0,15.6,86,6,1013.4,16.3
2019,10,27,6,0,15.6,85,6,1013.5,16.5
2019,10,27,7,0,15.7,81,4,1013.5,17.1
2019,10,27,8,0,16.1,78,6,1013.4,18.6
2019,10,27,9,0,15.9,76,4,1013.3,18.5
2019,10,27,10,0,16.5,75,7,1012.5,19.3
2019,10,27,11,0,16.5,73,4,1012,18.9
2019,10,27,12,0,15.5,79,3,1011.3,17.8
2019,10,27,13,0,15.5,80,3,1011.2,17.5
2019,10,27,14,0,15.5,80,3,1011,17.4
2019,10,27,15,0,14.5,80,2,1010.8,16.9
2019,10,27,16,0,14.5,80,0,1011,16.4
2019,10,27,17,0,14,79,0,1011.2,16.4
2019,10,27,18,0,13.5,79,0,1011.1,15.8
2019,10,27,19,0,14.3,84,0,1010.8,15
2019,10,27,20,0,14.2,83,0,1010.4,15.2
2019,10,27,21,0,13.6,85,0,1010,14.5
2019,10,27,22,0,13.9,87,0,1009.6,14.1
2019,10,27,23,0,13.3,89,0,1010.5,14
2019,10,28,0,0,14.2,89,6,1008.7,14.2
2019,10,28,1,0,13.9,93,6,1008.5,13.8
2019,10,28,2,0,14.1,94,6,1008.2,13.8
2019,10,28,3,0,14.2,95,6,1007.9,13.8
2019,10,28,4,0,15.3,96,6,1007.7,14
2019,10,28,5,0,15.3,96,6,1008,14.2
2019,10,28,6,0,16.2,96,6,1008.2,15.1
2019,10,28,7,0,16.5,92,6,1008.1,16.8
2019,10,28,8,0,17.8,86,6,1008.1,18
2019,10,28,9,0,16.7,83,6,1007.9,18.6
2019,10,28,10,0,17.1,83,6,1007.4,17.9
2019,10,28,11,0,16.7,81,5,1007,18.8
2019,10,28,12,0,16.3,83,6,1006.8,17.9
2019,10,28,13,0,16.3,83,6,1006.7,17.7
2019,10,28,14,0,16.3,84,5,1006.6,17.2
2019,10,28,15,0,15.6,85,6,1006.6,16.7
2019,10,28,16,0,15.6,86,3,1007,16.2
2019,10,28,17,0,15.2,88,4,1007.3,15.9
2019,10,28,18,0,15.3,90,2,1007.3,15.7
2019,10,28,19,0,15.5,91,2,1007.5,15.4
2019,10,28,20,0,15.7,92,2,1007.4,15.2
2019,10,28,21,0,15.2,95,2,1007.4,14.7
2019,10,28,22,0,15.3,96,2,1007.3,14.5
2019,10,28,23,0,15.5,97,2,1007.9,14.3
2019,10,29,0,0,15.5,97,3,1007.5,14.3
2019,10,29,1,0,15.5,97,3,1007.5,14.5
2019,10,29,2,0,15.5,97,3,1007.7,14.4
2019,10,29,3,0,15.5,97,3,1007.8,14.1
2019,10,29,4,0,15.5,97,3,1007.9,13.9
2019,10,29,5,0,14.5,97,3,1008.5,13.7
2019,10,29,6,0,15.7,98,3,1009,14.1
2019,10,29,7,0,17.1,95,2,1009.3,16.8
2019,10,29,8,0,16.5,80,3,1009.4,18.5
2019,10,29,9,0,17.5,75,4,1009.4,20.5
2019,10,29,10,0,17.1,73,4,1009.1,20.2
2019,10,29,11,0,16.9,75,4,1008.9,19.2
2019,10,29,12,0,16.5,80,3,1008.9,17.9
2019,10,29,13,0,15.9,82,2,1008.9,17.3
2019,10,29,14,0,16.1,84,1,1009,17.1
2019,10,29,15,0,15.6,85,3,1008.9,16.3
2019,10,29,16,0,15,88,0,1009.4,15.8
2019,10,29,17,0,15.2,89,0,1009.9,15.5
2019,10,29,18,0,15.5,90,0,1010,15.2
2019,10,29,19,0,14.9,93,0,1010,14.8
2019,10,29,20,0,15.2,95,0,1010,14.6
2019,10,29,21,0,15.3,96,0,1010,14.1
2019,10,29,22,0,14.5,97,0,1010.2,13.9
2019,10,29,23,0,14.5,97,0,1009.6,13.7
2019,10,30,0,0,14.7,98,7,1010.2,13.3
2019,10,30,1,0,14.7,98,7,1010.4,13
2019,10,30,2,0,13.7,98,7,1010.6,12.7
2019,10,30,3,0,13.7,98,7,1010.9,12.4
2019,10,30,4,0,13.9,99,7,1011.1,12.9
2019,10,30,5,0,14.8,99,7,1011.6,13.3
2019,10,30,6,0,14.8,99,7,1012.3,13.9
2019,10,30,7,0,15.8,99,7,1012.7,14.9
2019,10,30,8,0,18.2,90,3,1012.8,18.4
2019,10,30,9,0,15.7,77,3,1012.7,18.8
2019,10,30,10,0,16.3,74,7,1012.7,18.4
2019,10,30,11,0,16.7,75,2,1012.4,19.5
2019,10,30,12,0,16.5,80,2,1012.3,18.4
2019,10,30,13,0,15.9,83,3,1012.3,17.6
2019,10,30,14,0,15.9,82,3,1012.3,17.1
2019,10,30,15,0,15.6,86,4,1012.3,16.6
2019,10,30,16,0,15.2,89,5,1012.7,15.9
2019,10,30,17,0,16.4,90,7,1012.9,16.1
2019,10,30,18,0,16,88,5,1012.9,16.4
2019,10,30,19,0,15.8,87,5,1013.2,16.1
2019,10,30,20,0,15.5,91,5,1013,15.5
2019,10,30,21,0,15.9,93,5,1012.6,15.1
2019,10,30,22,0,14.7,92,5,1012.3,14.8
2019,10,30,23,0,15,94,5,1011.7,14.4
2019,10,31,0,0,15.3,96,6,1011.9,14.6
2019,10,31,1,0,15.5,97,6,1011.8,14.5
2019,10,31,2,0,15.5,97,6,1011.6,14.2
2019,10,31,3,0,15.7,98,6,1011.6,14.5
2019,10,31,4,0,15.7,98,6,1011.3,14.7
2019,10,31,5,0,15.3,96,6,1011.3,14.7
2019,10,31,6,0,16.4,96,6,1011.5,15.3
2019,10,31,7,0,16.4,91,6,1011.4,16.7
2019,10,31,8,0,16.7,90,5,1011.2,18
2019,10,31,9,0,16.3,80,7,1011,18.8
2019,10,31,10,0.5,16.5,76,6,1010.5,19.5
2019,10,31,11,13.8,17.4,86,7,1009.8,16.8
2019,10,31,12,8.2,15.7,98,7,1010.1,14.2
2019,10,31,13,2.9,14.8,98,7,1010.6,13.8
2019,10,31,14,2.4,14.8,99,7,1010.5,13.7
2019,10,31,15,0.1,14.8,99,7,1010.2,13.7
2019,10,31,16,0,14.8,99,7,1010.1,13.8
2019,10,31,17,0,15.8,99,7,1010.2,14.1
2019,10,31,18,0,14.8,99,7,1010.1,13.9
2019,10,31,19,1.1,14.8,99,7,1010.2,13.8
2019,10,31,20,5.9,14.8,99,7,1010.2,13.9
2019,10,31,21,1.6,14.8,99,7,1009.9,13.8
2019,10,31,22,1.5,14.8,99,7,1009.8,13.6
2019,10,31,23,0.8,14.8,99,7,1010.4,13.6
2019,11,1,0,0.3,14.8,99,7,1009.8,13.4
2019,11,1,1,1.5,14.8,99,7,1009.8,13.2
2019,11,1,2,1.8,13.9,99,7,1009.6,12.9
2019,11,1,3,2.4,14.8,99,7,1009.7,12.9
2019,11,1,4,2.2,13.9,99,7,1009.9,12.7
2019,11,1,5,1.2,13.9,99,7,1010.4,12.5
2019,11,1,6,0.9,13.9,99,7,1011.1,12.2
2019,11,1,7,1.3,13.9,99,7,1011.3,12.4
2019,11,1,8,0.1,13.9,99,7,1011.7,12.3
2019,11,1,9,0.1,13.7,97,7,1012.2,12.6
2019,11,1,10,0.1,13.6,96,7,1012.4,12.8
2019,11,1,11,0,12.6,90,7,1012.3,12.8
2019,11,1,12,0.2,13.2,96,7,1012.6,12.3
2019,11,1,13,0.4,12.6,91,7,1013,12.6
2019,11,1,14,0.3,12.3,92,7,1013.2,11.3
2019,11,1,15,0,11.8,92,7,1013.6,11.6
2019,11,1,16,0,11.9,85,7,1014.3,12.1
2019,11,1,17,0,10.5,80,7,1015.1,11.9
2019,11,1,18,0,10.4,79,7,1015.4,11.7
2019,11,1,19,0,10.2,78,7,1015.4,11.3
2019,11,1,20,0,10.1,77,7,1015.9,11
2019,11,1,21,0,9.5,77,7,1015.8,10.9
2019,11,1,22,0,9.5,77,7,1016,10.7
2019,11,1,23,0,9.3,76,7,1016.2,10.7
2019,11,2,0,0,9.6,78,1,1015.7,10.5
2019,11,2,1,0,9.6,78,1,1015.1,10.1
2019,11,2,2,0,9.2,80,1,1015.1,9.8
2019,11,2,3,0,9,78,1,1015,9.7
2019,11,2,4,0,9.3,81,1,1014.8,8.9
2019,11,2,5,0,9.5,83,1,1015,9
2019,11,2,6,0,10,87,1,1015.3,9.4
2019,11,2,7,0,10.7,76,1,1014.9,12.1
2019,11,2,8,0,10.2,65,1,1014.5,13.7
2019,11,2,9,0,10.4,65,1,1014,14.3
2019,11,2,10,0,10.4,64,1,1013.1,14.9
2019,11,2,11,0,11.2,70,1,1012.4,14.4
2019,11,2,12,0,10.8,72,2,1012,13.8
2019,11,2,13,0,10.9,72,0,1011.5,13.6
2019,11,2,14,0,10.6,70,2,1011.8,13.4
2019,11,2,15,0,10.7,76,5,1011.7,12.7
2019,11,2,16,0,10.9,78,5,1012,12.3
2019,11,2,17,0,10.4,79,5,1012.1,11.8
2019,11,2,18,0,10.4,79,5,1011.9,11.7
2019,11,2,19,0,10.4,79,5,1011.9,11.4
2019,11,2,20,0,10.4,79,5,1011.7,11
2019,11,2,21,0,10.1,82,5,1011.3,10.5
2019,11,2,22,0,10.1,82,5,1011.1,10.3
2019,11,2,23,0,10,87,5,1011,9.9
2019,11,3,0,0,10.6,92,0,1011,9.4
2019,11,3,1,0,10.8,94,0,1010.7,9
2019,11,3,2,0,10.2,95,0,1010.6,8.8
2019,11,3,3,0,10.3,96,0,1010.4,8.6
2019,11,3,4,0,10.3,96,0,1010.3,8.6
2019,11,3,5,0,10.3,96,0,1010.4,8.8
2019,11,3,6,0,11.7,96,0,1010.6,10.2
2019,11,3,7,0,12.6,84,0,1010.3,13.4
2019,11,3,8,0,11.5,64,0,1009.9,16.3
2019,11,3,9,0,11.4,62,0,1009.5,17.4
2019,11,3,10,0,12.2,57,0,1009.2,17.9
2019,11,3,11,0,11,54,0,1008.4,17.7
2019,11,3,12,0,11.8,59,0,1008,17.9
2019,11,3,13,0,11.4,59,0,1007.9,18
2019,11,3,14,0,11,58,3,1008,17.3
2019,11,3,15,0,13.3,68,3,1008.1,15.9
2019,11,3,16,0,13.1,77,3,1008.7,15.2
2019,11,3,17,0,12.5,78,3,1008.9,14.6
2019,11,3,18,0,12.1,76,3,1009,14.5
2019,11,3,19,0,12.6,79,3,1009.1,14.9
2019,11,3,20,0,12.9,81,3,1008.8,14.7
2019,11,3,21,0,13.3,78,3,1008.7,15.7
2019,11,3,22,0,14.2,78,3,1008.5,16.1
2019,11,3,23,0,14.1,73,3,1008.1,17
2019,11,4,0,0,12.8,66,6,1007.8,17.5
2019,11,4,1,0,12.8,66,6,1007.5,17.5
2019,11,4,2,0,12.8,62,6,1007.3,18
2019,11,4,3,0,12.4,64,6,1007.1,17.5
2019,11,4,4,0,13.6,75,6,1006.8,16.5
2019,11,4,5,0,13.6,75,6,1007.1,16.7
2019,11,4,6,0,14.3,75,6,1007.6,17.5
2019,11,4,7,0,15.3,75,6,1007.7,18.2
2019,11,4,8,0,14.1,65,6,1007.4,19.7
2019,11,4,9,0,14.3,59,6,1006.7,20.4
2019,11,4,10,0,13.6,60,6,1005.8,20.9
2019,11,4,11,0,13.8,52,6,1004.7,22.5
2019,11,4,12,0,14,53,7,1004.4,22.4
2019,11,4,13,0,14.5,56,6,1004.1,22.9
2019,11,4,14,0,15.6,59,6,1003.7,22
2019,11,4,15,0,15.7,63,6,1003.7,21
2019,11,4,16,0,14.7,63,6,1003.8,20.4
2019,11,4,17,0,15.2,65,6,1003.8,20.2
2019,11,4,18,0,14.5,62,6,1003.6,20.1
2019,11,4,19,0,14.3,65,6,1003.7,19.6
2019,11,4,20,0,14.7,67,6,1003.8,19.6
2019,11,4,21,0,15.2,65,6,1003.5,20.9
2019,11,4,22,0,15.7,63,6,1003.8,21
2019,11,4,23,0,15.9,64,6,1003.8,21.1
2019,11,5,0,0,15.7,67,0,1003.9,20.8
2019,11,5,1,0,16.1,69,0,1004.1,20.6
2019,11,5,2,0,16.4,70,0,1004.2,20.3
2019,11,5,3,0,16.6,71,0,1004.6,20.2
2019,11,5,4,0,16.8,72,0,1004.9,19.9
2019,11,5,5,0,16.3,74,0,1005.9,19.7
2019,11,5,6,0,16.7,76,0,1006.5,19.7
2019,11,5,7,0,17.3,76,0,1006.7,20.3
2019,11,5,8,0,17.9,72,1,1006.9,21.1
2019,11,5,9,0,17.9,73,2,1006.8,21.7
2019,11,5,10,0,18,69,2,1006.4,22.4
2019,11,5,11,0,17.2,65,2,1006.1,22.6
2019,11,5,12,0,16.9,63,0,1006.1,23
2019,11,5,13,0,16.1,61,0,1005.9,22.9
2019,11,5,14,0,16.9,64,0,1005.9,22.4
2019,11,5,15,0,16.4,65,0,1005.8,21.2
2019,11,5,16,0,16.5,75,0,1006.4,19.7
2019,11,5,17,0,16.3,74,0,1006.5,19.3
2019,11,5,18,0,16.7,76,0,1006.5,18.9
2019,11,5,19,0,16.5,80,0,1006.7,18
2019,11,5,20,0,16.1,83,0,1006.8,17.9
2019,11,5,21,0,17.4,79,0,1006.6,19.4
2019,11,5,22,0,16.7,76,0,1006.7,19.8
2019,11,5,23,0,16.9,77,0,1006.6,19.7
2019,11,6,0,0,17.1,78,0,1006.5,19.3
2019,11,6,1,0,17.4,79,0,1006.1,19
2019,11,6,2,0,16.9,77,0,1006,19.2
2019,11,6,3,0,16.5,75,0,1005.8,19.3
2019,11,6,4,0,16.5,75,0,1005.5,19.2
2019,11,6,5,0,16,73,0,1005.5,19.4
2019,11,6,6,0,15.9,68,0,1005.4,20.6
2019,11,6,7,0,15.9,65,4,1005.4,21.7
2019,11,6,8,0,16.1,62,5,1005,22.5
2019,11,6,9,0,16.4,62,4,1004.8,22.7
2019,11,6,10,0,16.6,60,5,1004.1,23.5
2019,11,6,11,0,17.6,60,4,1003.5,23.8
2019,11,6,12,0,16.9,60,2,1003.7,24
2019,11,6,13,0,16.6,60,2,1003.6,24
2019,11,6,14,0,16.6,60,2,1003.2,23.5
2019,11,6,15,0,17.1,61,0,1003.6,22.9
2019,11,6,16,0,16.9,68,0,1004.2,21.5
2019,11,6,17,0,16.9,68,0,1004.8,21.5
2019,11,6,18,0,16.4,66,0,1005,21.5
2019,11,6,19,0,16.7,67,0,1005.2,21.1
2019,11,6,20,0,17.3,74,0,1005.4,19.9
2019,11,6,21,0,16.7,81,0,1005.7,18.7
2019,11,6,22,0,16.7,86,0,1005.8,17.7
2019,11,6,23,0,16.9,87,0,1005.9,17.1
2019,11,7,0,0,16.7,86,3,1006.1,17.7
2019,11,7,1,0,16.4,90,3,1006,16.5
2019,11,7,2,0,16.4,90,3,1006,16.3
2019,11,7,3,0,17.4,90,3,1006.2,17.1
2019,11,7,4,0,16.5,91,3,1006.2,16.3
2019,11,7,5,0,15.6,86,3,1006.3,16.6
2019,11,7,6,0,15.7,77,3,1006.6,18.3
2019,11,7,7,0,15.7,67,2,1006.5,21.2
2019,11,7,8,0,15.1,60,2,1006,22.1
2019,11,7,9,0,14.3,55,2,1005.1,23
2019,11,7,10,0,14.3,51,2,1004.3,23.9
2019,11,7,11,0,14.6,48,0,1003.7,24.2
2019,11,7,12,0,14.6,49,0,1003.8,24.2
2019,11,7,13,0,14.9,50,0,1004,24.1
2019,11,7,14,0,15.2,55,3,1004.3,23.4
2019,11,7,15,0,15.9,60,3,1004.5,22
2019,11,7,16,0,15.4,66,3,1005.2,20.6
2019,11,7,17,0,16.1,78,3,1005.8,18.2
2019,11,7,18,0,15.7,76,3,1006,18
2019,11,7,19,0,15.9,82,3,1006.2,16.9
2019,11,7,20,0,15.3,84,3,1006.4,16.5
2019,11,7,21,0,14.5,80,3,1006.3,16.7
2019,11,7,22,0,14.9,82,3,1006.1,16.3
2019,11,7,23,0,14,77,3,1006,16.7
2019,11,8,0,0,14.2,78,0,1006,16.5
2019,11,8,1,0,14.5,80,0,1005.8,16
2019,11,8,2,0,13.5,74,0,1005.8,16.6
2019,11,8,3,0,13.3,78,0,1006.1,15.7
2019,11,8,4,0,14.1,88,0,1006.3,14.8
2019,11,8,5,0,14.2,89,0,1006.6,14.4
2019,11,8,6,0,13.2,69,0,1007.1,17.5
2019,11,8,7,0,15.5,76,0,1007.3,19.2
2019,11,8,8,0,16.7,68,0,1007.1,21.3
2019,11,8,9,0,13.1,45,0,1006.3,24.1
2019,11,8,10,0,13.1,44,0,1005.6,24.1
2019,11,8,11,0,12.8,43,2,1005.4,24.4
2019,11,8,12,0,12.8,43,0,1005.5,24.2
2019,11,8,13,0,12.5,42,0,1005.7,24.1
2019,11,8,14,0,12.1,43,0,1005.8,23.3
2019,11,8,15,0,12.4,49,0,1006.2,21.3
2019,11,8,16,0,12.7,58,0,1007,19.7
2019,11,8,17,0,14,72,0,1007.3,17.6
2019,11,8,18,0,13.6,75,0,1007.8,16.6
2019,11,8,19,0,14.2,78,0,1008,15.9
2019,11,8,20,0,13.3,78,0,1008.3,15.5
2019,11,8,21,0,13.6,80,0,1008.4,15.4
2019,11,8,22,0,13.1,77,0,1008.7,15.3
2019,11,8,23,0,13,76,0,1008.9,15.2
2019,11,9,0,0,13.5,79,0,1009,15
2019,11,9,1,0,13.4,84,0,1009.3,14.3
2019,11,9,2,0,13.3,83,0,1009.5,14.1
2019,11,9,3,0,12.7,85,0,1009.8,13.9
2019,11,9,4,0,12.4,83,0,1010.1,13.9
2019,11,9,5,0,12.9,86,0,1010.6,13.8
2019,11,9,6,0,13.4,84,0,1011.3,14.7
